title,word,start_time,end_time
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",네 김재원님 말씀해주셨는데 자주 쓰다보면 외워집니다.,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",아 이거 외워야지 하고 막 깜지 쓰면서 외우는,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",프로그래밍은 절대 그런 과목이 아닙니다. 문자열 바꾸기 이제 replace,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","수도 있습니다. Life is too short 해서 리플레이스라는 함수, 뒤에 콤마로 이렇게 두 개의 요소를 넣습니다.",1200,1260
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","Life를 넣고, 뒤에 Your leg를 넣죠.",1200,1260
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","리플레이스가 뭐냐면 Life라는 걸 Your leg로 교체한다, 이런 뜻입니다.",1200,1260
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",실행해 보면 이제 Life가 Your leg로 바뀌어서 이렇게 나온 걸 볼 수 있죠.,1200,1260
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","아, 스플릿. 이것도 되게 많이 쓰이는데 프린트 스플릿을 하면 어떻게 될까요?",1200,1260
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이 띄어쓰기를 기준으로 잘라서 이 리스트로 만듭니다. 리스트가 이제 바로 뒤에 배울 건데요.,1200,1260
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",문자열 자료형이 있으면 그걸 띄어쓰기 기준으로 자른다. 만약에 여기에 뭔가를 넣으면,1200,1260
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이런게 있다고 생각해 보면 이걸 넣으면 이렇게 이 특정 문자열 기준으로 자를 수가 있습니다.,1200,1260
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",리스트. 리스트는 왜 쓰냐면 변수가 상자라고 배웠었는데 이게 하나일 때는 괜찮은데 막 여러 개로 늘어났어요.,1200,1260
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",출석부 같은 경우에 그 사람들 이름이 이렇게 다 여러 개로 들어가면 변수 여러 개를 관리하기가 힘들잖아요.,1200,1260
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","그래서 이렇게 서랍장처럼 1번, 2번, 3번을 하나의 변수에서 관리할 수 있죠.",1200,1260
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","네, 이렇게 만들기 위해서 리스트라는 걸 씁니다. 그래서 이게 이제 리스트의 개념이라고 보시면 되는데",1200,1260
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",뭐 출석부로 해 볼게요. 이런 식으로 하면 딱 봐도 되게 많아서 이거 뭐 하나 찾으려고 하면,1200,1260
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","프린트 하고 아, 이거 뭐였지? 하고 뭐 1 이렇게 해야 출력이 되잖아요?",1260,1320
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이러면 너무 복잡하니까 하나의 변수에서 관리하려면 이 리스트라는 걸 씁니다. 리스트를 어떻게 쓰냐면,1260,1320
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","대괄호와 대괄호 사이에 이것들을 넣어 줍니다. 이렇게 관리하면, 이러면 편하겠죠.",1260,1320
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",a라는 것에 모든 게 다 담겨 있습니다. 하나의 변수에 여러 개의 값을 관리할 때.,1260,1320
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","a라는 변수에 이번에는 뭐 문재성 님을 출력하고 싶다, 이러면",1260,1320
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","여기에 1, 이렇게 넣게 되면 문재성 님을... 이게 이것도 아까랑 똑같습니다.",1260,1320
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이런 식으로 하는 게 리스트입니다. 이 리스트는 빈 값으로 쓸 수도 있고, 1, 2, 3 쓸 수도 있고,",1260,1320
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이렇게 문자 쓸 수도 있고, 리스트 안에 이렇게 섞어 쓸 수도 있어요. 이 리스트 안에 또 리스트를 넣을 수 있어요.",1260,1320
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그러면 이거를 출력하려면 a의 네 번째를 하면 이 리스트가 그대로 나옵니다.,1260,1320
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","그래서 이거를 리턴이 되고, 이 리스트에 한 번 더 1번을 넣으면, 또 재생을 해 보면 이런 식으로... 만세 삼도리 님을 꺼낼 수 있었습니다.",1260,1320
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","리스트 안에 리스트를 넣을 수 있고. 이 리스트 안에, 리스트 안에, 리스트 안에, 이렇게 계속 무한적으로 들어갈 수도 있겠죠.",1260,1320
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","리스트의 인덱싱. a는 1, 2, 3 이렇게 있으면 a0 하면 뭐가 나올까요? 이 1번이 나오겠죠.",1260,1320
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","a0 더하기 a2. a0번이 이거죠. a2번은 0, 1, 2니까 3이겠죠.",1320,1380
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",1 더하기 3 해서 4가 나온다. 인덱싱도 있었으면 슬라이싱도 다 똑같이 있겠죠? 슬라이싱도 이런 식으로 할 수 있습니다.,1320,1380
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",여기 a라는 이런 리스트가 있어요. 0부터 3 미만까지.,1320,1380
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","그러면 이거 전까지 출력해 보면 이렇게 1, 2, 3이 나오죠. 4 전까지 자른 걸 확인할 수 있습니다.",1320,1380
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","네, 리스트도 아까 스트링처럼 더하기도 됩니다. 1, 2, 3이라는 리스트가 있고 4, 5, 6이라는 b라는 리스트가 있으면",1320,1380
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이 두 개의 리스트를 더할 수가 있습니다. 이 두 개를 더해서 이 리스트가 하나의 리스트로 합쳐집니다.,1320,1380
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",a 플러스 b라는 새로운 리스트가 나오는데 이게 두 개가 이어집니다. 곱하기도...,1320,1380
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이렇게 1, 2, 3, 1, 2, 3, 1, 2, 3 곱하게 되면 여러 번 출력이 됩니다.",1320,1380
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","리스트 값 수정하기. 이거를 한번 교체를 해 보겠습니다. a의 0번, 박주하 님을 한재성 님 하기로 했었는데.",1320,1380
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이렇게 하면 출력을 해 보면, 오, 바뀌었죠? 한재성 님을 0번 자리에 넣으니까",1320,1380
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이 박주하 님 대신에 한재성 님이 들어가서 이렇게 나온 것을 확인할 수 있죠.,1320,1380
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",연속되게 교체할 수도 있어요. 0에서 2까지라고 하면 이렇게 교체도 됩니다.,1320,1380
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","0부터 2까지면 2 미만이죠. 이렇게 김정현 님, 스톱모션 맨 님으로 교체를 한 거죠.",1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",여러 개로 교체를 할 수도 있습니다.,1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",삭제하는 것도 있는데 여기서 빈 리스트로 교체하면 이게 삭제하는 거겠죠?,1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","박주하 님, 잠수 님 대신에 빈 문자를 넣으니까 이렇게 문재성 님만 남죠.",1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이렇게 리스트가 있을 때 빈 리스트로 교체를 하면 바뀐다. 이런 식도 있습니다.,1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","델 하고 a의 0번, 없애면 a의 0번 박주하 님이죠?",1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그래서 0번을 딜리트 하면 이제 a를 출력했을 때 이렇게 두 분이 남게 됩니다.,1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",리스트에도 함수가 많습니다. 어펜드부터 하나씩 보겠습니다.,1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","a의 1, 2, 3이라는 게 있어요. 어펜드라는 게 추가한다, 이런 의미거든요.",1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",시우버 님을 추가하면 이런 식으로 기존의 리스트가 있는데 이번에는 함수를 썼죠.,1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",어펜드라는 함수를 이용해서 시우버 님을 리스트의 마지막에 추가했습니다.,1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","정렬도 굉장히 많이 쓰이는데 가나다 순으로 정렬이 되고, 숫자의 경우에는 a 점 소트, 이제 1, 3, 5 이렇게 정렬이 됐죠.",1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","즉 소트를 하면 문자의 경우에는 가나다, 혹은 알파벳 순, 숫자의 경우에는 크기 순으로 이렇게 쭉 정렬이 됩니다.",1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",리스트 뒤집기. 리버스라는 함수도 있습니다. 여기에 리버스를 하면 이거를 거꾸로 돌리겠죠.,1380,1440
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","거꾸로 3, 5, 1 이렇게 됩니다. 아까 인덱스 스트링에도 있었죠? 여기도 있습니다.",1440,1500
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이걸 프린트에 넣으면 5번이 있냐라고 검사를 했을 때 있으면 1번째에 있죠.,1440,1500
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","그래서 1번째의 인덱스, 여기 1을 리턴을 해 줬습니다.",1440,1500
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",다음에 인서트. 인서트는 아까 어펜드랑은 다르게 어펜드는 맨뒤에 추가하는 거였죠? 여기는...,1440,1500
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",딱 특정 인덱스에 삽입할 수가 있습니다.,1440,1500
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","그래서 0 하고 4를 넣으면 이 0번째 인덱스에 4를 추가해라, 이런 뜻이 됩니다.",1440,1500
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",0번째 인덱스에 4라는 값이 삽입돼서 들어가는 것을 볼 수 있습니다.,1440,1500
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","리무브도 할 수 있습니다. 0번 인덱스, 즉 1번이죠.",1440,1500
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","아, 리무브는 인덱스가 아니고 값이네요, 값. 그래서 1이라는 값을 제거한다. 5, 3만 해서 나왔습니다.",1440,1500
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",근데 이게 여러 개 있으면 어떻게 될까요? 가장 먼저 걸리는 거 하나만 없어집니다.,1440,1500
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",나머지 1은 다 살아 있죠. 그래서 이거를 다 없애려면 for문 이런 거 써서,1440,1500
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","if a 이게 남아 있으면 리무브 해라, 뭐 이런 식으로 만들 수도 있겠죠.",1440,1500
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",팝이라는 함수도 있습니다. 팝이라는 함수는 이런 리스트가 있으면 마지막 거를 이번엔...,1440,1500
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",빼냅니다.,1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그럼 a라는 리스트에서 a.pop을 통해서 3번이 튀어나왔습니다.,1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","3번이 출력이 되고, 1, 5가 남았죠.",1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","리스트 중에 마지막 게 튀어나가고, a 리스트에는 얘가 제외된 1,5가 남게 됩니다.",1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","count, count를 해보겠습니다.",1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",a.count,1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","1을 하게 되면, 1이 몇 개 있는지 세주겠죠? 3개 있죠.",1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",리스트에 있는 이거의 개수를 세준다.,1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이제 마지막, extend a.",1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","extend를 하게 되면, 이 리스트를 넣을 수 있습니다.",1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",a라는 리스트가 있는데 extend를 통해서 이거를 추가를 했어요.,1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","여기 2, 3이 추가돼서, 이렇게 나오죠.",1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",리스트에서 쓸 수 있는 함수들에 대해서 알아볼 수 있었습니다.,1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",자료형이란 걸 배웠고요.,1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",자료형을 알고 있다면 그 언어의 절반을 터득했다라고 할 정도로 중요한 자료형을 배웠습니다.,1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",자료형은 1+1이 꼭 2가 아닐 수 있다.,1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이게 string이면 string끼리 더해서 11이 나올 수가 있다.,1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","숫자, 문자 자료형을 봤었죠.",1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","변수, 리스트 봤었는데, 이거는 다음주에 다룰 예정입니다.",1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",변수가 뭔지 배웠죠?,1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","3이 등호가 아니고, 3을 넣는다의 의미입니다.",1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이게 양변이 없어지는 게 아니고, 이걸 더해서 넣는다.",1500,1560
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","왼쪽에 넣는다, 이거의 의미죠.",1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","숫자형은 이런 게 있었고, 얘는 안 쓰이고, 사칙연산, 제곱, 퍼센트 할 수 있었고, 몫도 구할 수 있었죠.",1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","4가지 만드는 방법이 있고, 따옴표를 포함하려면 이런 식으로                  하면 됩니다.",1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","백슬래시, 백슬래시 이거죠. 여러줄로 이루어 졌을 때,",1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이 스케이프 문자를 쓰면 다음 줄로 내릴 수 있다.,1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",문자열을 더해서 연결할 수 있었죠.,1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","곱하기도 할 수 있었고, 인덱싱도 할 수 있었고, 슬라이싱이라고 해서 이렇게 자르는 거, 몇 번째부터 몇 번째까지 자른다.",1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이거 중요했었죠. 이거, 이거 잘 알아두셔야 됩니다.",1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","포매팅, 이거 더하기, 쓰기 귀찮으니까 이렇게 쓸 수 있었고",1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","정렬과 공백, 간격 둘 수 있었고, 소수점 몇째자리 이렇게 쓸 수 있었습니다.",1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",카운트로 하면 특정 문자의 개수를 세주고요.,1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",파인드를 하면 가장 첫번째에 있는 이 b의 인덱스를 리턴해줍니다.,1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",없으면 -1이 나옵니다.,1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","인덱스라는 걸 이용하면, 이제는 여기에 없으면 에러가 납니다.",1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","있으면 똑같이 인덱스를 리턴해주고, 문자열 삽입, 조인 있었죠.",1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","그리고 어퍼, 로어, 대소문자 바꾸고, 스트립은 양쪽에 빈공간 지우는 거.",1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","리플레이스는 교체하는 거, 스플릿, 이것도 많이 쓰이는, 기본적으로 스플릿 아무것도 안 넣으면 그냥 띄어쓰기 기준으로 나눠지고",1560,1620
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","그리고 이런 문자 있는데, 이거 기준으로 나누면 특정 문자 기준으로 나눌 수 있었다.",1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","리스트는 이렇게 출석부 이런 것처럼 여러개의 변수가 있을 때, 한 번에 관리하기 위해서 썼었고요.",1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",여러 자료형이 한 번에 들어갈 수 있다.,1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","인덱싱도 스트링에서 인덱싱처럼 똑같이 0번, 1번, 2번, 이렇게 나눌 수 있었습니다.",1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","마이너스는 뒤에서부터 하는 거고, 슬라이싱도 똑같이하고, 더하기도 똑같고, 곱하기도 똑같이 할 수 있었습니다.",1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",값 수정하기 할 수 있었죠.,1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","특정 인덱스 바꿀 수 있었고, 연속된 값도 이렇게 리스트로 수정할 수 있었습니다.",1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","특정 요소 삭제하려면 빈 리스트로 교체를 하거나, 델 함수를 이용해서 삭제를 할 수도 있었습니다.",1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",어펜드도 할 수 있었고요.,1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","소트는 정렬, 가나다순, 혹은 숫자순 이렇게 정렬할 수 있었고, 뒤집기, 리버스를 이용해서 기존에 있던 걸 뒤집을 수 있었습니다.",1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","위치 변환, 인덱스 아까 스트링에도 나왔었죠.",1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","특정한 이 요소가 몇 번째 인덱스에 있는지, 그걸 찾을 수 있는 거였고요.",1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","인서트는 특정 순서에, 특정 인덱스에 어떤 걸 넣을 수 있었습니다.",1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",리무브로 가장 첫번째에 나온 특정 값을 제거할 수 있었고요.,1620,1680
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","팝은 맨 마지막 거를 끄집어내고, 이 맨 마지막 게 없어져요.",1680,1740
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","카운트, 특정 요소가 몇 개 있는지 세 줄 수 있는 함수가 있었습니다.",1680,1740
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그리고 마지막으로 익스텐드를 통해서 특정 리스트를 또 리스트 안에 추가를 할 수 있었습니다.,1680,1740
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","과제, 과제 하나 내드리겠습니다.",1680,1740
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",112쪽에 연습문제가 있어요.,1680,1740
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","연습문제도 한 번 풀어보시면, 확실히 복습이 되실 거예요.",1680,1740
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",114쪽에 7번까지 풀어보시면 좋을 것 같습니다.,1680,1740
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그러면 고생하셨습니다.,1680,1740
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",긴시간 참여해주셔서 감사드리고요.,1680,1740
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",방종하겠습니다.,1680,1740
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",감사합니다.,1680,1740
